Country,Job Title,Gender,Quantity,Percentage
Spain,Data Control Clerk Supervisor,Male,1,0.018%
Spain,Data Conversion Operator,Male,1,0.018%
Spain,Data Coordinator,Female,2,0.035%
Spain,Data Coordinator,Male,8,0.14%
Spain,Data Entry Associate,Female,1,0.018%
Spain,Data Entry Machine Operator,Female,1,0.018%
Spain,Data Entry Machine Operator,Male,2,0.035%
Spain,Data Entry Operator,Male,1,0.018%
Spain,Data Entry Representative,Male,1,0.018%
Spain,Data Entry Specialist,Male,1,0.018%
Spain,Data Entry Supervisor,Male,1,0.018%
Spain,Data Examination Clerk,Male,1,0.018%
Spain,Data Input Clerk,Male,1,0.018%
Spain,Data Keyer,Male,1,0.018%
Spain,Data Management Associate,Female,1,0.018%
Spain,Data Management Associate,Male,9,0.158%
Spain,Data Management Information Technology Specialist,Male,5,0.088%
Spain,Data Management Manager,Male,1,0.018%
Spain,Data Miner,Male,5,0.088%
Spain,Data Modeler,Male,1,0.018%
Spain,Data Modeling Specialist,Female,1,0.018%
Spain,Data Modeling Specialist,Male,8,0.14%
Spain,Data Officer,Male,2,0.035%
Spain,Data Operations Director,Female,1,0.018%
Spain,Data Operations Director,Male,3,0.053%
Spain,Data Processing Auditor,Female,1,0.018%
Spain,Data Processing Auditor,Male,3,0.053%
Spain,Data Processing Auxiliary Equipment Operator,Male,2,0.035%
Spain,Data Processing Clerk,Male,3,0.053%
Spain,Data Processing Consultant,Female,1,0.018%
Spain,Data Processing Consultant,Male,5,0.088%
Spain,Data Processing Equipment Repairer,Male,4,0.07%
Spain,Data Processing Manager,Male,8,0.14%
Spain,Data Processing Mechanic,Male,1,0.018%
Spain,Data Processing Supervisor,Male,2,0.035%
Spain,Data Processing Systems Analyst,Female,1,0.018%
Spain,Data Processing Systems Analyst,Male,9,0.158%
Spain,Data Processing Systems Project Planner,Female,2,0.035%
Spain,Data Processing Systems Project Planner,Male,6,0.105%
Spain,Data Recovery Planner,Male,2,0.035%
Spain,Data Reduction Technician,Female,2,0.035%
Spain,Data Reduction Technician,Male,2,0.035%
Spain,Data Reviewer,Male,1,0.018%
Spain,Data Sciences Director,Female,2,0.035%
Spain,Data Sciences Director,Male,3,0.053%
Spain,Data Scientist,Male,7,0.123%
Spain,Data Security Administrator,Female,2,0.035%
Spain,Data Security Administrator,Male,9,0.158%
Spain,Data Security Analyst,Female,3,0.053%
Spain,Data Security Analyst,Male,7,0.123%
Spain,Data Storage Specialist,Male,5,0.088%
Spain,Data Systems Manager,Male,11,0.193%
Spain,Data Technician,Male,2,0.035%
Spain,Data Transcriber,Male,2,0.035%
Spain,Data Typist,Female,1,0.018%
Spain,Data Warehouse Analyst,Female,2,0.035%
Spain,Data Warehouse Analyst,Male,6,0.105%
Spain,Data Warehouse Architect,Female,3,0.053%
Spain,Data Warehouse Architect,Male,6,0.105%
Spain,Data Warehouse Developer,Male,2,0.035%
Spain,Data Warehouse Specialist,Female,3,0.053%
Spain,Data Warehouse Specialist,Male,6,0.105%
Spain,Data Warehousing Engineer,Female,1,0.018%
Spain,Data Warehousing Engineer,Male,4,0.07%
Spain,Data Warehousing Manager,Female,1,0.018%
Spain,Data Warehousing Manager,Male,4,0.07%
Spain,Data Warehousing Specialist,Female,1,0.018%
Spain,Data Warehousing Specialist,Male,2,0.035%
Spain,Database Administration Associate,Female,2,0.035%
Spain,Database Administration Associate,Male,5,0.088%
Spain,Database Administration Manager,Female,1,0.018%
Spain,Database Administration Manager,Male,7,0.123%
Spain,Database Administration Project Manager,Female,2,0.035%
Spain,Database Architect,Female,1,0.018%
Spain,Database Architect,Male,7,0.123%
Spain,Database Consultant,Female,1,0.018%
Spain,Database Consultant,Male,2,0.035%
Spain,Database Coordinator,Female,3,0.053%
Spain,Database Coordinator,Male,9,0.158%
Spain,Database Design Analyst,Female,2,0.035%
Spain,Database Design Analyst,Male,2,0.035%
Spain,Database Designer,Male,5,0.088%
Spain,Database Developer,Female,1,0.018%
Spain,Database Development Project Manager,Male,2,0.035%
Spain,Database Development and Administration Project Manager,Female,4,0.07%
Spain,Database Development and Administration Project Manager,Male,9,0.158%
Spain,Database Engineer,Female,3,0.053%
Spain,Database Engineer,Male,8,0.14%
Spain,Database Management System Specialist (DBMS Specialist),Female,1,0.018%
Spain,Database Management System Specialist (DBMS Specialist),Male,12,0.21%
Spain,Database Manager,Female,1,0.018%
Spain,Database Manager,Male,8,0.14%
Spain,Database Marketing Analyst,Male,6,0.105%
Spain,Database Modeler,Male,2,0.035%
Spain,Database Security Administrator,Male,8,0.14%
Spain,Database Security Expert,Female,1,0.018%
Spain,Database Security Expert,Male,7,0.123%
Spain,Database Software Technician,Female,1,0.018%
Spain,Database Software Technician,Male,7,0.123%
Spain,Database Specialist,Male,5,0.088%
Spain,Database Technician,Male,1,0.018%
Spain,Database Tester,Male,3,0.053%
Spain,Databases Computer Consultant,Female,1,0.018%
Spain,Databases Computer Consultant,Male,4,0.07%
Spain,Databases Software Consultant,Male,7,0.123%
Spain,Datastage Developer,Male,1,0.018%
Spain,Director of Data Operations,Female,3,0.053%
Spain,Director of Data Operations,Male,5,0.088%
Spain,Electronic Data Interchange System Developer (EDI System Developer),Female,1,0.018%
Spain,Electronic Data Interchange System Developer (EDI System Developer),Male,8,0.14%
Spain,Electronic Data Processing Auditor (EDP Auditor),Female,2,0.035%
Spain,Electronic Data Processing Auditor (EDP Auditor),Male,4,0.07%
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Female,1,0.018%
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,4,0.07%
Spain,Field Artillery Automated Tactical Data System Specialist,Male,2,0.035%
Spain,Field Traffic Data Technician,Male,1,0.018%
Spain,Flight Data Technician,Male,1,0.018%
Spain,Flight Test Data Acquisition Technician,Male,3,0.053%
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Female,2,0.035%
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,7,0.123%
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Female,2,0.035%
Spain,Geographic Information Systems Data Manager (GIS Data Manager),Male,8,0.14%
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),Female,2,0.035%
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,3,0.053%
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,1,0.018%
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,7,0.123%
Spain,Head of Information Systems and Data Processing,Female,1,0.018%
Spain,Head of Information Systems and Data Processing,Male,7,0.123%
Spain,Health Data Analyst,Male,2,0.035%
Spain,Internet Database Specialist,Male,3,0.053%
Spain,LiDAR Data Analyst,Male,2,0.035%
Spain,Maintenance Data Analyst,Male,1,0.018%
Spain,Marketing Database Analyst,Male,1,0.018%
Spain,Medical Data Analyst,Male,1,0.018%
Spain,Micro Computer Data Processor,Female,2,0.035%
Spain,Micro Computer Data Processor,Male,1,0.018%
Spain,Naval Tactical Data System--Combat Information Center Officer,Female,1,0.018%
Spain,Naval Tactical Data System--Combat Information Center Officer,Male,2,0.035%
Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",Male,1,0.018%
Spain,Oracle Database Administrator (Oracle DBA),Female,1,0.018%
Spain,Oracle Database Administrator (Oracle DBA),Male,6,0.105%
Spain,Reference Data Expert,Male,2,0.035%
Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),Male,1,0.018%
Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),Female,1,0.018%
Spain,SQL Database Administrator,Female,2,0.035%
Spain,SQL Database Administrator,Male,6,0.105%
Spain,Scientific Database Curator,Male,2,0.035%
Spain,Survey Data Technician,Male,1,0.018%
Spain,Voice and Data Technician,Female,1,0.018%
Spain,Voice and Data Technician,Male,1,0.018%
Spain,Weight in Motion Field Data Collection Technician,Female,1,0.018%
Spain,Weight in Motion Field Data Collection Technician,Male,3,0.053%
Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Male,2,0.035%
Sweden,Automatic Data Processing Planner,Female,1,0.018%
Sweden,Automatic Data Processing Planner,Male,3,0.053%
Sweden,Automatic Data Processing Planner (ADP Planner),Female,1,0.018%
Sweden,Automatic Data Processing Planner (ADP Planner),Male,1,0.018%
Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Male,1,0.018%
Sweden,Clinical Data Management Manager (CDM Manager),Female,1,0.018%
Sweden,Computer or Data Processing Systems Consultant,Male,2,0.035%
Sweden,Crime Data Specialist,Male,1,0.018%
Sweden,Data Acquisition Technician,Male,1,0.018%
Sweden,Data Administrator,Male,1,0.018%
Sweden,Data Analysis Assistant,Female,1,0.018%
Sweden,Data Center Operator,Female,1,0.018%
Sweden,Data Coder Operator,Male,2,0.035%
Sweden,Data Collection Technician,Male,1,0.018%
Sweden,Data Communications Analyst,Male,1,0.018%
Sweden,Data Communications Software Consultant,Male,1,0.018%
Sweden,Data Conversion Operator,Female,1,0.018%
Sweden,Data Coordinator,Female,2,0.035%
Sweden,Data Entry Associate,Male,1,0.018%
Sweden,Data Entry Operator,Male,1,0.018%
Sweden,Data Entry Representative,Male,1,0.018%
Sweden,Data Management Information Technology Specialist,Male,1,0.018%
Sweden,Data Modeler,Male,1,0.018%
Sweden,Data Modeling Specialist,Male,1,0.018%
Sweden,Data Officer,Female,1,0.018%
Sweden,Data Officer,Male,1,0.018%
Sweden,Data Processing Manager,Female,1,0.018%
Sweden,Data Processing Manager,Male,2,0.035%
Sweden,Data Reduction Technician,Male,1,0.018%
Sweden,Data Scientist,Male,2,0.035%
Sweden,Data Security Administrator,Male,1,0.018%
Sweden,Data Security Analyst,Male,1,0.018%
Sweden,Data Systems Manager,Male,1,0.018%
Sweden,Data Transcriber,Female,1,0.018%
Sweden,Data Typist,Male,2,0.035%
Sweden,Data Warehouse Analyst,Male,1,0.018%
Sweden,Data Warehouse Architect,Male,1,0.018%
Sweden,Data Warehouse Developer,Male,1,0.018%
Sweden,Data Warehouse Specialist,Male,1,0.018%
Sweden,Data Warehousing Engineer,Male,1,0.018%
Sweden,Data Warehousing Specialist,Male,1,0.018%
Sweden,Database Administration Associate,Male,1,0.018%
Sweden,Database Architect,Female,1,0.018%
Sweden,Database Consultant,Male,1,0.018%
Sweden,Database Coordinator,Male,2,0.035%
Sweden,Database Design Analyst,Male,2,0.035%
Sweden,Database Designer,Male,2,0.035%
Sweden,Database Developer,Male,1,0.018%
Sweden,Database Development Project Manager,Male,1,0.018%
Sweden,Database Development and Administration Project Manager,Female,1,0.018%
Sweden,Database Development and Administration Project Manager,Male,2,0.035%
Sweden,Database Management System Specialist (DBMS Specialist),Male,2,0.035%
Sweden,Database Manager,Female,1,0.018%
Sweden,Database Manager,Male,1,0.018%
Sweden,Database Marketing Analyst,Male,2,0.035%
Sweden,Database Modeler,Male,2,0.035%
Sweden,Database Programmer,Female,1,0.018%
Sweden,Database Security Administrator,Female,1,0.018%
Sweden,Database Security Administrator,Male,2,0.035%
Sweden,Database Software Technician,Male,1,0.018%
Sweden,Database Specialist,Male,2,0.035%
Sweden,Database Tester,Male,1,0.018%
Sweden,Databases Computer Consultant,Male,1,0.018%
Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Male,1,0.018%
Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),Male,1,0.018%
Sweden,Geographic Information Systems Data Manager (GIS Data Manager),Male,1,0.018%
Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),Male,2,0.035%
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Female,1,0.018%
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),Male,1,0.018%
Sweden,Head of Information Systems and Data Processing,Male,1,0.018%
Sweden,Naval Tactical Data System--Combat Information Center Officer,Female,1,0.018%
Sweden,Oracle Database Administrator (Oracle DBA),Male,1,0.018%
Sweden,SQL Database Administrator,Male,1,0.018%
Sweden,Survey Data Technician,Male,1,0.018%
